usage_id,object_id,entity_type,entity_id,usage_type,field_name,sort_order,is_primary,metadata
0bc85f95-73be-50b0-a5a7-58a57f66b977,23a6720a-c9db-5f46-94ea-0539c123f7b7,chemistry_mineral,3609,image,gallery,2,false,"{""rruff_id"":""R070065"",""order"":2,""file"":""Philipsbornite_R070065_82b40f57862a07df1d11446ce58b.webp"",""variant"":""full""}"
980f47ce-3cb8-5d1f-81a9-2cce3e56f679,131df4db-5ca8-5470-8cd8-abbf9ed2d178,chemistry_mineral,3609,image,gallery_preview,2,false,"{""rruff_id"":""R070065"",""order"":2,""file"":""Philipsbornite_R070065_82b40f57862a07df1d11446ce58b.webp"",""variant"":""preview""}"
c09de711-563d-507f-9c68-ac00614de658,638a400f-18e8-5138-b6f1-bcb326260a43,chemistry_mineral,3609,image,gallery,3,false,"{""rruff_id"":""R150127"",""order"":3,""file"":""Philipsbornite_R150127_c8ed248e5c42287fe9aec4fb9783.webp"",""variant"":""full""}"
aef47986-04f0-5757-82f8-755a0c04fa8c,0fd9eb4e-1702-5cee-be21-4d295d90a94b,chemistry_mineral,3609,image,gallery_preview,3,false,"{""rruff_id"":""R150127"",""order"":3,""file"":""Philipsbornite_R150127_c8ed248e5c42287fe9aec4fb9783.webp"",""variant"":""preview""}"
32347acd-3b54-5498-9874-ac1d987e8d0f,43797d65-3ae2-558b-a7a8-fbd4643ab486,chemistry_mineral,3650,image,gallery,1,true,"{""rruff_id"":""R130097"",""order"":1,""file"":""Pitiglianoite_R130097_276ffe8b44399270189760b0d615.webp"",""variant"":""full""}"
c6e9d639-eafa-56fd-96a0-dbca34b48622,1767c471-6b84-54aa-a766-b29166241bfc,chemistry_mineral,3650,image,gallery_preview,1,true,"{""rruff_id"":""R130097"",""order"":1,""file"":""Pitiglianoite_R130097_276ffe8b44399270189760b0d615.webp"",""variant"":""preview""}"
a7732517-7417-5f7d-a133-a34cc6a08244,339084c3-dd4d-5d71-af04-e3e3a9f864aa,chemistry_mineral,3662,image,gallery,1,true,"{""rruff_id"":""R050458"",""order"":1,""file"":""Plumbogummite_R050458_799897e82d35a826a19a67d19a86.webp"",""variant"":""full""}"
d1fdc1bd-34ef-54d7-b411-b514a554834a,65eb72f6-d135-5e21-834f-68be828b15e4,chemistry_mineral,3662,image,gallery_preview,1,true,"{""rruff_id"":""R050458"",""order"":1,""file"":""Plumbogummite_R050458_799897e82d35a826a19a67d19a86.webp"",""variant"":""preview""}"
34239e57-e154-5784-9d92-25cb9cb02eae,996062f5-a29c-562f-88b5-a0a164a8ddae,chemistry_mineral,3662,image,gallery,2,false,"{""rruff_id"":""R070700"",""order"":2,""file"":""Plumbogummite_R070700_ebed0c7e2a12c4eabcfdc1646eb2.webp"",""variant"":""full""}"
82287435-c84d-5f04-95ff-7acbde4a8c09,6b38d696-1b8f-5098-a6a1-2d502ece745c,chemistry_mineral,3662,image,gallery_preview,2,false,"{""rruff_id"":""R070700"",""order"":2,""file"":""Plumbogummite_R070700_ebed0c7e2a12c4eabcfdc1646eb2.webp"",""variant"":""preview""}"
e72c8ba1-5cc5-558f-b29a-5e2bbe17ac18,062b40a0-214d-55c0-bc02-b8bc71bbdd0e,chemistry_mineral,3686,image,gallery,1,true,"{""rruff_id"":""R070210"",""order"":1,""file"":""Portlandite_R070210_46e60408a998f8abf254b518619c.webp"",""variant"":""full""}"
00e50cca-ca84-5a66-b31e-ca3487bb40c9,84f5d098-f685-5e1d-ba89-490fdb60fe97,chemistry_mineral,3686,image,gallery_preview,1,true,"{""rruff_id"":""R070210"",""order"":1,""file"":""Portlandite_R070210_46e60408a998f8abf254b518619c.webp"",""variant"":""preview""}"
da32d942-8717-5eb9-91ef-c871eae1631e,6d66ed3b-12f0-5588-900a-177d1a83da21,chemistry_mineral,3702,image,gallery,1,true,"{""rruff_id"":""R080009"",""order"":1,""file"":""Poudretteite_R080009_02488ad2819143bd2a53dc0cceb3.webp"",""variant"":""full""}"
f3c104aa-43ba-5eb3-bd12-2ce366d0f729,6cb2056b-7c4d-5954-a7ad-4308a701b919,chemistry_mineral,3702,image,gallery_preview,1,true,"{""rruff_id"":""R080009"",""order"":1,""file"":""Poudretteite_R080009_02488ad2819143bd2a53dc0cceb3.webp"",""variant"":""preview""}"
bd7ebbd4-f6cc-523b-8ab5-09f8871c9f13,0524cc57-9bb0-5a22-9ed1-dc711aed92da,chemistry_mineral,3702,image,gallery,2,false,"{""rruff_id"":""R080009"",""order"":2,""file"":""Poudretteite_R080009_11107c78ae0c15e3bed7b483ca4f.webp"",""variant"":""full""}"
51fbd69d-dc1e-5fe5-939d-c9da7cb56394,f5e3c417-0d8d-5845-89b5-b326b8c39eb9,chemistry_mineral,3702,image,gallery_preview,2,false,"{""rruff_id"":""R080009"",""order"":2,""file"":""Poudretteite_R080009_11107c78ae0c15e3bed7b483ca4f.webp"",""variant"":""preview""}"
7e275d04-94bd-5cea-83de-57b3f8d27222,05cc1ca3-dcef-5f5d-9cd2-393e2badad6c,chemistry_mineral,3722,image,gallery,1,true,"{""rruff_id"":""R060356"",""order"":1,""file"":""Proustite_R060356_3c9c451947851e4a7d0950c6ec5f.webp"",""variant"":""full""}"
0e120eda-0130-5d5c-94b2-d27338280955,8c4f2548-c34b-55f3-9357-a30d8bc5dc33,chemistry_mineral,3722,image,gallery_preview,1,true,"{""rruff_id"":""R060356"",""order"":1,""file"":""Proustite_R060356_3c9c451947851e4a7d0950c6ec5f.webp"",""variant"":""preview""}"
1c06aab7-f747-5199-bb01-4c2e3f6f5a7b,a960aba3-1411-5f5a-8eea-d33cc4a53922,chemistry_mineral,3740,image,gallery,1,true,"{""rruff_id"":""R050290"",""order"":1,""file"":""Pyrargyrite_R050290_8fffec08339b8ebaaf03dbe3761c.webp"",""variant"":""full""}"
32682773-fd49-56bb-95f1-199d99b41696,4dbe6da1-248e-5ad9-94b1-1b8175ca2f2e,chemistry_mineral,3740,image,gallery_preview,1,true,"{""rruff_id"":""R050290"",""order"":1,""file"":""Pyrargyrite_R050290_8fffec08339b8ebaaf03dbe3761c.webp"",""variant"":""preview""}"
f5b01394-00e2-5d34-9d33-d21e0b0a3f0a,60575ef4-ee70-5b1e-9c4e-8868ece969c0,chemistry_mineral,3742,image,gallery,1,true,"{""rruff_id"":""R100053"",""order"":1,""file"":""Pyroaurite_R100053_511ed58f8f427835c912702b5ae0.webp"",""variant"":""full""}"
4e0200ed-15a1-5f06-8a3e-884005b47e43,f6d92c8f-82cd-5e32-90a1-d3fd27ac7fe7,chemistry_mineral,3742,image,gallery_preview,1,true,"{""rruff_id"":""R100053"",""order"":1,""file"":""Pyroaurite_R100053_511ed58f8f427835c912702b5ae0.webp"",""variant"":""preview""}"
4f7a5252-c074-5051-9686-7d63b41fe90a,c5ad200c-194e-511e-b305-eb6d214bdcba,chemistry_mineral,3742,image,gallery,2,false,"{""rruff_id"":""R120011"",""order"":2,""file"":""Pyroaurite_R120011_7b312d370ea2b84f17ae9cd059f5.webp"",""variant"":""full""}"
ab0c8727-2a25-5559-a4d1-1b014923d738,42a69691-b278-5360-b45f-8e55d835eba2,chemistry_mineral,3742,image,gallery_preview,2,false,"{""rruff_id"":""R120011"",""order"":2,""file"":""Pyroaurite_R120011_7b312d370ea2b84f17ae9cd059f5.webp"",""variant"":""preview""}"
6903537b-9f60-56fb-b125-535e2aa2c964,76064c26-359c-575a-9793-c1130f118970,chemistry_mineral,3745,image,gallery,1,true,"{""rruff_id"":""R100045"",""order"":1,""file"":""Pyrochroite_R100045_f6173863d6e5eeba4732e2a241ef.webp"",""variant"":""full""}"
b93727e3-1807-57a5-85a3-f2f066f24125,c6a7f391-11eb-5bd1-b572-75f34ff912e8,chemistry_mineral,3745,image,gallery_preview,1,true,"{""rruff_id"":""R100045"",""order"":1,""file"":""Pyrochroite_R100045_f6173863d6e5eeba4732e2a241ef.webp"",""variant"":""preview""}"
41863a3f-3603-5295-8483-e0bcc9c4ccfa,32702a42-3ac8-579d-96dc-3e8f52d39798,chemistry_mineral,3747,image,gallery,1,true,"{""rruff_id"":""R050027"",""order"":1,""file"":""Pyromorphite_R050027_1c508eee8292f8d4c165ba0da622.webp"",""variant"":""full""}"
68b26692-20a0-53d0-ad56-f718e03cf84f,65f238d8-2331-5161-91d6-aafe678a7823,chemistry_mineral,3747,image,gallery_preview,1,true,"{""rruff_id"":""R050027"",""order"":1,""file"":""Pyromorphite_R050027_1c508eee8292f8d4c165ba0da622.webp"",""variant"":""preview""}"
8629c086-d54d-545d-a652-d78e8880b89e,8cffc9e1-eab2-53fa-9b06-e1d1995ab1be,chemistry_mineral,3760,image,gallery,1,true,"{""rruff_id"":""R141084"",""order"":1,""file"":""Quadridavyne_R141084_12fce7c737bc64fc144baabc2d58.webp"",""variant"":""full""}"
528a222b-d68e-5f60-95ca-45f2742337b0,64fb4651-ae2b-58ee-9012-00cbe14daf3f,chemistry_mineral,3760,image,gallery_preview,1,true,"{""rruff_id"":""R141084"",""order"":1,""file"":""Quadridavyne_R141084_12fce7c737bc64fc144baabc2d58.webp"",""variant"":""preview""}"
2e31083d-6936-5f7c-9dd1-20edd28d2619,a8efe347-0c42-5561-bae9-576e919737fc,chemistry_mineral,3763,image,gallery,1,true,"{""rruff_id"":""R060604"",""order"":1,""file"":""Quartz_R060604_12a9adfd83932b100c18a711e291.webp"",""variant"":""full""}"
0d92ea2f-f152-57eb-9742-2bc0672756b0,5c7102ce-21d0-527d-8ee8-375faac07acb,chemistry_mineral,3763,image,gallery_preview,1,true,"{""rruff_id"":""R060604"",""order"":1,""file"":""Quartz_R060604_12a9adfd83932b100c18a711e291.webp"",""variant"":""preview""}"
0d72567e-11c7-59ed-a1fd-d2b2af48d55a,310ca5b3-d1de-5920-8ec3-822c5e36b7cb,chemistry_mineral,3763,image,gallery,2,false,"{""rruff_id"":""R150074"",""order"":2,""file"":""Quartz_R150074_9081cad64de0dd78909471983e20.webp"",""variant"":""full""}"
1b905481-f73a-5e82-8486-2b2df7091402,62f53e91-ac51-59fd-9f36-1dd5e7a3cd91,chemistry_mineral,3763,image,gallery_preview,2,false,"{""rruff_id"":""R150074"",""order"":2,""file"":""Quartz_R150074_9081cad64de0dd78909471983e20.webp"",""variant"":""preview""}"
f412254b-9703-5dbc-961c-32e734d3bbd5,d4e83bbb-5719-5f96-bd4d-b3b0bd9a4491,chemistry_mineral,3768,image,gallery,1,true,"{""rruff_id"":""R070709"",""order"":1,""file"":""Quintinite_R070709_ee06b8da8e1ab58f1d07787105c9.webp"",""variant"":""full""}"
415b8bb5-37e9-592e-8fde-7f73de663d23,d9d95884-4f49-5b11-831a-9bb1cf030e04,chemistry_mineral,3768,image,gallery_preview,1,true,"{""rruff_id"":""R070709"",""order"":1,""file"":""Quintinite_R070709_ee06b8da8e1ab58f1d07787105c9.webp"",""variant"":""preview""}"
8b36fa08-ecde-5e50-8c63-6105de391fd7,e2d54709-daff-592c-b179-d63fbda7f190,chemistry_mineral,3794,image,gallery,1,true,"{""rruff_id"":""R070071"",""order"":1,""file"":""Raslakite_R070071_e5f2ecd7b8c5a362d29496d69adc.webp"",""variant"":""full""}"
352a911c-8653-5526-ac96-034b6a2330b5,48fd4242-0591-51aa-9f0d-2a4fc8ed1a6e,chemistry_mineral,3794,image,gallery_preview,1,true,"{""rruff_id"":""R070071"",""order"":1,""file"":""Raslakite_R070071_e5f2ecd7b8c5a362d29496d69adc.webp"",""variant"":""preview""}"
f6b50702-d147-5668-809c-a3eb2ecbc064,07bd46ba-b561-56bb-a257-74bf413fe274,chemistry_mineral,3828,image,gallery,1,true,"{""rruff_id"":""R060490"",""order"":1,""file"":""Reyerite_R060490_a89d7e1d004fcf75ec7b0f601e86.webp"",""variant"":""full""}"
c560e7ba-fd0c-5945-a410-0b416f925a20,90ed8f52-2ca0-55fe-ac4f-bbafb9611458,chemistry_mineral,3828,image,gallery_preview,1,true,"{""rruff_id"":""R060490"",""order"":1,""file"":""Reyerite_R060490_a89d7e1d004fcf75ec7b0f601e86.webp"",""variant"":""preview""}"
259c8a9a-ae00-5835-b1b5-d2949621f1cf,46b06388-051e-548c-a1b3-e461d4854a98,chemistry_mineral,3836,image,gallery,1,true,"{""rruff_id"":""R100002"",""order"":1,""file"":""Rhodochrosite_R100002_02af6e47c5836e311773ba8192f3.webp"",""variant"":""full""}"
2cbd78d6-21a4-5762-a71c-b75984cadf96,39d5485e-0a08-5b35-83e9-01b3ef022b6e,chemistry_mineral,3836,image,gallery_preview,1,true,"{""rruff_id"":""R100002"",""order"":1,""file"":""Rhodochrosite_R100002_02af6e47c5836e311773ba8192f3.webp"",""variant"":""preview""}"
b367a9d9-531f-56c0-b4db-b9fb3ec8e5f6,323c41e4-2bb2-5a5d-a7b9-82d725b0fdb5,chemistry_mineral,3836,image,gallery,2,false,"{""rruff_id"":""R100002"",""order"":2,""file"":""Rhodochrosite_R100002_b2e5ecd850edf8b40ae10ee88349.webp"",""variant"":""full""}"
008c8954-fd47-5aff-8877-28ec20ac250b,2b53eccf-f3dc-551f-8912-dd6b9da6f43b,chemistry_mineral,3836,image,gallery_preview,2,false,"{""rruff_id"":""R100002"",""order"":2,""file"":""Rhodochrosite_R100002_b2e5ecd850edf8b40ae10ee88349.webp"",""variant"":""preview""}"
95199f89-c6a9-5be4-ac8d-e0dfebbfb8a9,11df10d6-ad50-5834-95ed-44e7b6a973ca,chemistry_mineral,3836,image,gallery,3,false,"{""rruff_id"":""R100162"",""order"":3,""file"":""Rhodochrosite_R100162_8289a2644c7b58ccdeb62a585904.webp"",""variant"":""full""}"
24288228-0626-506b-8e74-827f95d7c5db,676bf8b9-35d5-557f-934f-d4acc8730f0d,chemistry_mineral,3836,image,gallery_preview,3,false,"{""rruff_id"":""R100162"",""order"":3,""file"":""Rhodochrosite_R100162_8289a2644c7b58ccdeb62a585904.webp"",""variant"":""preview""}"
091fec7d-799f-56f3-99ed-4a4e383b68a3,052b1c36-ad84-5682-8148-ad7032ff38ea,chemistry_mineral,3893,image,gallery,1,true,"{""rruff_id"":""R070702"",""order"":1,""file"":""Rossmanite_R070702_f675aa1da50275b1c98c7fb11bdc.webp"",""variant"":""full""}"
8b28c9ec-d771-5714-8951-85f56a0a8edf,f937c16a-5fb7-5af1-a631-207814f64415,chemistry_mineral,3893,image,gallery_preview,1,true,"{""rruff_id"":""R070702"",""order"":1,""file"":""Rossmanite_R070702_f675aa1da50275b1c98c7fb11bdc.webp"",""variant"":""preview""}"
11d7933b-5ecf-57e3-9c3a-091640382110,2b442ddf-d1f4-5d20-b65f-a06342f32b2f,chemistry_mineral,3983,image,gallery,1,true,"{""rruff_id"":""R120104"",""order"":1,""file"":""Schaurteite_R120104_6789991bc351197f2c8a55dd4885.webp"",""variant"":""full""}"
51965967-f031-5346-be13-0e700f931991,8070c22f-1733-5076-8acb-d6eeac94e9da,chemistry_mineral,3983,image,gallery_preview,1,true,"{""rruff_id"":""R120104"",""order"":1,""file"":""Schaurteite_R120104_6789991bc351197f2c8a55dd4885.webp"",""variant"":""preview""}"
f659006b-de93-5ff2-9f10-7c6f55ce7092,3b93b9a9-d828-5aba-a546-45a05f522a14,chemistry_mineral,3999,image,gallery,1,true,"{""rruff_id"":""R050304"",""order"":1,""file"":""Schorl_R050304_716d8e236bd884d54c4ebd33ffc3.webp"",""variant"":""full""}"
b44ce02c-30a8-535d-a742-cbce65019d2b,faba61fc-2038-5cd5-a0ab-bad94e5af4c0,chemistry_mineral,3999,image,gallery_preview,1,true,"{""rruff_id"":""R050304"",""order"":1,""file"":""Schorl_R050304_716d8e236bd884d54c4ebd33ffc3.webp"",""variant"":""preview""}"
bc23b308-3cfd-54d6-8ed3-8d41090d9abc,d3fdae01-e4f3-5dd6-b1a6-c31d5885de45,chemistry_mineral,4037,image,gallery,1,true,"{""rruff_id"":""R060644"",""order"":1,""file"":""Senaite_R060644_db2f10d982eeda9c9c349f5e78d0.webp"",""variant"":""full""}"
1b20e1c1-4bd3-5b34-9bd1-fbde842d65a4,1b534b3d-1c5f-57a3-b384-ea1fa717aa01,chemistry_mineral,4037,image,gallery_preview,1,true,"{""rruff_id"":""R060644"",""order"":1,""file"":""Senaite_R060644_db2f10d982eeda9c9c349f5e78d0.webp"",""variant"":""preview""}"
12c9a953-4fc0-5914-9704-411230a8afca,97c52b2d-1230-5873-b492-e8f0dc096af7,chemistry_mineral,4095,image,gallery,1,true,"{""rruff_id"":""R130616"",""order"":1,""file"":""Simonkolleite_R130616_7aa52c0f827b105be55f7139e9cb.webp"",""variant"":""full""}"
1e72f180-c04e-5da1-94c0-47492b3d3baf,25abc105-a4cc-5edc-9689-50b36b3be4ac,chemistry_mineral,4095,image,gallery_preview,1,true,"{""rruff_id"":""R130616"",""order"":1,""file"":""Simonkolleite_R130616_7aa52c0f827b105be55f7139e9cb.webp"",""variant"":""preview""}"
cd2af547-4b0e-5241-9b55-e483d679e312,c1c240ae-e16f-5379-9f9f-d6d7eab46558,chemistry_mineral,4097,image,gallery,1,true,"{""rruff_id"":""R050629"",""order"":1,""file"":""Simpsonite_R050629_b85a2483bde7ca8a8ffced366da9.webp"",""variant"":""full""}"
26a22e18-3b95-5763-9a04-fc607da11f45,41cd2f2d-4dd4-51db-9911-ccd323d8c64e,chemistry_mineral,4097,image,gallery_preview,1,true,"{""rruff_id"":""R050629"",""order"":1,""file"":""Simpsonite_R050629_b85a2483bde7ca8a8ffced366da9.webp"",""variant"":""preview""}"
dd253f42-f33b-5b37-a5ca-b7940b459402,a332c111-e41d-5843-aff5-beaa9adaa2c1,chemistry_mineral,4137,image,gallery,1,true,"{""rruff_id"":""R050648"",""order"":1,""file"":""Sogdianite_R050648_894cd06fb3394e82f95fbbc8d401.webp"",""variant"":""full""}"
2f397412-63ab-5724-8220-c146dd76f818,35e49173-86c3-5d56-aeaa-87b2f07d2379,chemistry_mineral,4137,image,gallery_preview,1,true,"{""rruff_id"":""R050648"",""order"":1,""file"":""Sogdianite_R050648_894cd06fb3394e82f95fbbc8d401.webp"",""variant"":""preview""}"
85d2b8e2-789a-5424-ba8e-0686b55fc0ee,603b1354-316f-5f10-a85c-f0395761bb24,chemistry_mineral,4150,image,gallery,1,true,"{""rruff_id"":""R060135"",""order"":1,""file"":""Spangolite_R060135_52906263e35f30f01cf552277e5e.webp"",""variant"":""full""}"
3c877a21-7454-55c3-ab3f-d1faffe61844,2182ebef-eb94-54b4-bbb5-27b91fab5b00,chemistry_mineral,4150,image,gallery_preview,1,true,"{""rruff_id"":""R060135"",""order"":1,""file"":""Spangolite_R060135_52906263e35f30f01cf552277e5e.webp"",""variant"":""preview""}"
f51360f2-987e-5b49-ba2e-0cbd39f2e471,2d6926fa-874b-5b82-8d62-fc7c17168580,chemistry_mineral,4150,image,gallery,2,false,"{""rruff_id"":""R060135"",""order"":2,""file"":""Spangolite_R060135_672272add24a34e19e45167f8dfe.webp"",""variant"":""full""}"
f84b9af4-91f1-5f4f-9a66-19fd2a587ecd,804dc781-bc65-5ed2-8761-5f5f83dfb085,chemistry_mineral,4150,image,gallery_preview,2,false,"{""rruff_id"":""R060135"",""order"":2,""file"":""Spangolite_R060135_672272add24a34e19e45167f8dfe.webp"",""variant"":""preview""}"
15f74384-a374-55f7-b572-89fce808408a,cdfba82f-46d5-5459-9298-c6beedce77c2,chemistry_mineral,4150,image,gallery,3,false,"{""rruff_id"":""R080023"",""order"":3,""file"":""Spangolite_R080023_c1ae02e14e38ff4f657657cac5e9.webp"",""variant"":""full""}"
47bc3ce3-1d25-592d-aaa4-3d89a2e96a20,571a6aff-ef88-52a4-ab01-f963c6372950,chemistry_mineral,4150,image,gallery_preview,3,false,"{""rruff_id"":""R080023"",""order"":3,""file"":""Spangolite_R080023_c1ae02e14e38ff4f657657cac5e9.webp"",""variant"":""preview""}"
36c5cba5-2fad-54bc-815d-ef667c616d38,446957c5-ce01-5160-836a-214c218a344c,chemistry_mineral,4157,image,gallery,1,true,"{""rruff_id"":""R060497"",""order"":1,""file"":""Spherocobaltite_R060497_25a7315ae56e3740c281499f8e13.webp"",""variant"":""full""}"
50de10c6-d17a-5145-89a8-a51819e54a0a,4c4824eb-8d9b-52cf-8e31-a2a69497b41d,chemistry_mineral,4157,image,gallery_preview,1,true,"{""rruff_id"":""R060497"",""order"":1,""file"":""Spherocobaltite_R060497_25a7315ae56e3740c281499f8e13.webp"",""variant"":""preview""}"
3a1004f7-039c-55bd-8ef5-df91bfcfacbc,71f94250-8650-5d5e-aaca-2bddd605ffd3,chemistry_mineral,4157,image,gallery,2,false,"{""rruff_id"":""R140338"",""order"":2,""file"":""Spherocobaltite_R140338_1977edc162951d4dd36480b3c2d7.webp"",""variant"":""full""}"
5543de29-c4cf-5433-80b5-13a75c70d08b,96915c36-b4bf-5a75-8972-fef2cf9b346e,chemistry_mineral,4157,image,gallery_preview,2,false,"{""rruff_id"":""R140338"",""order"":2,""file"":""Spherocobaltite_R140338_1977edc162951d4dd36480b3c2d7.webp"",""variant"":""preview""}"
c9d38773-5948-550d-bfc3-ffa69a2ecb79,e1ebff12-0401-5e0d-8ee8-ec5762e72d39,chemistry_mineral,4192,image,gallery,1,true,"{""rruff_id"":""R060115"",""order"":1,""file"":""Stibarsen_R060115_83d39a79d73a9e355165da21edfc.webp"",""variant"":""full""}"
d98b2d80-3273-5041-9a19-91f1a38a5fbb,079544b4-2d6e-5559-9b33-b9c688cffe53,chemistry_mineral,4192,image,gallery_preview,1,true,"{""rruff_id"":""R060115"",""order"":1,""file"":""Stibarsen_R060115_83d39a79d73a9e355165da21edfc.webp"",""variant"":""preview""}"
a0b23f6c-10bf-5add-811c-05f2c3985cdb,12b20599-ef32-500e-b929-8d5d44d2430d,chemistry_mineral,4192,image,gallery,2,false,"{""rruff_id"":""R060115"",""order"":2,""file"":""Stibarsen_R060115_bcd07dc375349fce456bd89bdab2.webp"",""variant"":""full""}"
a45fd94e-d456-50f4-b460-8ce7ccac3c03,eb8602ee-b1fb-50be-b48b-55bf2cb3cebc,chemistry_mineral,4192,image,gallery_preview,2,false,"{""rruff_id"":""R060115"",""order"":2,""file"":""Stibarsen_R060115_bcd07dc375349fce456bd89bdab2.webp"",""variant"":""preview""}"
388d57fc-b2de-5d7a-a7aa-16eb09fc776f,e897c5a2-5f80-5296-97c9-1f2ec2c38c75,chemistry_mineral,4202,image,gallery,1,true,"{""rruff_id"":""R060675"",""order"":1,""file"":""Stichtite_R060675_36bc74b1f2ede6310711083328d9.webp"",""variant"":""full""}"
4b40467b-cabe-5a20-94f0-e5a66df7f629,cccabfe6-c762-5b06-988d-d9e5757878f4,chemistry_mineral,4202,image,gallery_preview,1,true,"{""rruff_id"":""R060675"",""order"":1,""file"":""Stichtite_R060675_36bc74b1f2ede6310711083328d9.webp"",""variant"":""preview""}"
6732aee0-652b-5ea7-a69c-9592d29a83a8,787aa8af-0bc8-5746-966c-7bbc0385778a,chemistry_mineral,4207,image,gallery,1,true,"{""rruff_id"":""R060899"",""order"":1,""file"":""Stillwellite-(Ce)_R060899_93bf1727a974f23cc5f0fd690d98.webp"",""variant"":""full""}"
9272820a-af16-5c8d-b25f-7199dbf7b43a,24f06475-9516-567a-a2c2-8484f1268cd2,chemistry_mineral,4207,image,gallery_preview,1,true,"{""rruff_id"":""R060899"",""order"":1,""file"":""Stillwellite-(Ce)_R060899_93bf1727a974f23cc5f0fd690d98.webp"",""variant"":""preview""}"
41b7d950-ce94-5443-96f0-2c2e9db751f9,1cb9f691-273f-5005-aa3b-faf9836283e0,chemistry_mineral,4250,image,gallery,1,true,"{""rruff_id"":""R070623"",""order"":1,""file"":""Sugilite_R070623_13bbd5863365b52f84c554773700.webp"",""variant"":""full""}"
be5762cc-29a6-5211-83cd-0839419825e9,138f88f3-335d-5a22-a750-a09796416a17,chemistry_mineral,4250,image,gallery_preview,1,true,"{""rruff_id"":""R070623"",""order"":1,""file"":""Sugilite_R070623_13bbd5863365b52f84c554773700.webp"",""variant"":""preview""}"
fbc63ef2-b436-535c-830b-fc2e0b96946e,a783b9a8-d57e-537f-b709-caae6b585ca3,chemistry_mineral,4250,image,gallery,2,false,"{""rruff_id"":""R070623"",""order"":2,""file"":""Sugilite_R070623_fa1046956ec7c6fb17591600d1ee.webp"",""variant"":""full""}"
3a0e15a9-a078-5041-9be5-ce1148d22321,b2d974b3-3371-546d-ad98-9ba65b21efad,chemistry_mineral,4250,image,gallery_preview,2,false,"{""rruff_id"":""R070623"",""order"":2,""file"":""Sugilite_R070623_fa1046956ec7c6fb17591600d1ee.webp"",""variant"":""preview""}"
e110e50e-fd88-5af1-9ba1-dd7e17de5631,505519ee-0da5-57a1-8de5-636568edb3cc,chemistry_mineral,4250,image,gallery,3,false,"{""rruff_id"":""R130754"",""order"":3,""file"":""Sugilite_R130754_e5776e51ddf72304e4adc3ce8d74.webp"",""variant"":""full""}"
c6145203-df6e-5ca8-836c-a3aa3e08b96a,a87c2d0a-15e2-5ed8-9979-8524aaeaf42f,chemistry_mineral,4250,image,gallery_preview,3,false,"{""rruff_id"":""R130754"",""order"":3,""file"":""Sugilite_R130754_e5776e51ddf72304e4adc3ce8d74.webp"",""variant"":""preview""}"
13cdfd30-3864-52c3-b2f4-877740440bd5,a2bcd83f-c2c4-5b54-926c-2fdab83f93d9,chemistry_mineral,4262,image,gallery,1,true,"{""rruff_id"":""R070704"",""order"":1,""file"":""Susannite_R070704_082ebac588f65a02affb4a3843b7.webp"",""variant"":""full""}"
e2f278c4-088c-5586-b53f-3cb980c54135,f0a9847c-93ce-528a-9ebb-14f15eafd291,chemistry_mineral,4262,image,gallery_preview,1,true,"{""rruff_id"":""R070704"",""order"":1,""file"":""Susannite_R070704_082ebac588f65a02affb4a3843b7.webp"",""variant"":""preview""}"
f746537a-2bdd-5b81-920f-9eb2eff80d34,4c4aca2b-d16d-5b94-99d6-59cf4f920aae,chemistry_mineral,4266,image,gallery,1,true,"{""rruff_id"":""R050549"",""order"":1,""file"":""Svanbergite_R050549_d877c3712ba5b6f1a6be29bc69be.webp"",""variant"":""full""}"
9ed40223-b25e-52e5-87b8-3696e4df9ac0,381fbfc9-49b3-5d6f-a63e-ffdfbf6919f7,chemistry_mineral,4266,image,gallery_preview,1,true,"{""rruff_id"":""R050549"",""order"":1,""file"":""Svanbergite_R050549_d877c3712ba5b6f1a6be29bc69be.webp"",""variant"":""preview""}"
3d161077-3bc7-59ec-89a6-bef033437b02,e06280fb-1237-54cd-bfe0-f4d0f7aa0768,chemistry_mineral,4266,image,gallery,2,false,"{""rruff_id"":""R060501"",""order"":2,""file"":""Svanbergite_R060501_18ecc71cd6fb52f82ccc4302e51c.webp"",""variant"":""full""}"
583eb86d-0982-5d1a-a8ba-a5c6b5d254d4,04dfa1df-d7ca-5fc2-9d28-9707f8b80027,chemistry_mineral,4266,image,gallery_preview,2,false,"{""rruff_id"":""R060501"",""order"":2,""file"":""Svanbergite_R060501_18ecc71cd6fb52f82ccc4302e51c.webp"",""variant"":""preview""}"
8444a303-d127-5567-aa10-4b2269f393b6,710dcd09-9907-5030-bce8-59df851397c5,chemistry_mineral,4335,image,gallery,1,true,"{""rruff_id"":""R060136"",""order"":1,""file"":""Tellurium_R060136_c84d303a41eab9c1ceeb0920526b.webp"",""variant"":""full""}"
e8849cb8-4211-59f9-9748-c552773aed43,d3253312-2bdd-5f2c-bed7-cd00e6b2a47f,chemistry_mineral,4335,image,gallery_preview,1,true,"{""rruff_id"":""R060136"",""order"":1,""file"":""Tellurium_R060136_c84d303a41eab9c1ceeb0920526b.webp"",""variant"":""preview""}"
