object_id,storage_key,bucket_name,media_family,content_type,byte_size,file_hash,source_kind,metadata
572e44b8-3388-5ef6-9f08-72b17265e204,chemistry/minerals/preview/Diamond_R150106_81fb9219af25fe23d442ebb10eef.webp,media,chemistry-media,image/webp,6878,b1fb4f991a4ae2006a31c00450be831b9b04c0652a4ed5280aa966553908a356,seed,"{""seed_origin"":""s3-seed""}"
750b3f0d-aeff-5732-b41e-04bceb74b6ca,chemistry/minerals/preview/Diamond_R150107_de4653b996cd6ef54328ca6ac5fa.webp,media,chemistry-media,image/webp,13340,04dfbcc0a395f8ad03b4796dc98b3c399adc991df8668d23db8fd13c5e7b67d7,seed,"{""seed_origin"":""s3-seed""}"
a23e98b2-05a5-58c6-bbd6-fd77c884c8ee,chemistry/minerals/preview/Diamond_R150108_9641b16d563fb7a648b5b718d7f4.webp,media,chemistry-media,image/webp,13488,df812a69b2091370ff6a637ba23a6bffa1cbe12e98396a288fa6200923e78d00,seed,"{""seed_origin"":""s3-seed""}"
511e43d2-44ef-52d8-b24f-d9cd71c7bf3d,chemistry/minerals/preview/Diamond_X080011_10175790e14d8b6b51c3c7df3e9e.webp,media,chemistry-media,image/webp,13542,e8b9277f2562a54f88288e3eb44e43d55fd2747f904aa4d27c02647d5d011dbc,seed,"{""seed_origin"":""s3-seed""}"
be602396-446f-593c-8fa3-9e2a160ebcbc,chemistry/minerals/preview/Diaoyudaoite_R130023_47eb59a10f3bb7802ccb4e166a7f.webp,media,chemistry-media,image/webp,34886,819dcefed445e95f8c9c252fdb7bc5d738603f5e64a1bc300677cca8652226be,seed,"{""seed_origin"":""s3-seed""}"
e6a7e6c1-f299-59d2-bba5-c1d00ca49295,chemistry/minerals/preview/Diaphorite_R060173_a83d7421af55c0de80e3ad591b0a.webp,media,chemistry-media,image/webp,13498,7dc400b171eddeb483c575ab83836a5768eacf3948efb1df583f5b6eaacd178d,seed,"{""seed_origin"":""s3-seed""}"
148b2a06-5d80-5db5-ac49-ad50c1f73887,chemistry/minerals/preview/Diaspore_R060546_e54f37bff595c31f33a194ee64ea.webp,media,chemistry-media,image/webp,27758,a249fecb49f42f4334fb5533ded34b8d26b69d7c9684dc139220a7d52a8d6041,seed,"{""seed_origin"":""s3-seed""}"
13e0b8e7-6322-5e5a-8385-dd3975595ae8,chemistry/minerals/preview/Dickinsonite-(KMnNa)_R160070_514b451c9a1b619bb541ea994141.webp,media,chemistry-media,image/webp,24578,8add22ea41e6841f59726dfa7f75ffdbe955338c1df0d8b2f37d409175d8c775,seed,"{""seed_origin"":""s3-seed""}"
df1d391d-b509-5f56-a93e-2ae24b3e5976,chemistry/minerals/preview/Dickthomssenite_R070165_36aa68eac3087ab63dbdd1180815.webp,media,chemistry-media,image/webp,30940,68c04afe78dfee18a980301772b7a7d561325cec14a6260834a7f95b0bb64d9a,seed,"{""seed_origin"":""s3-seed""}"
05eee64f-f1f2-54ad-97ce-e2ea253db728,chemistry/minerals/preview/Dietzeite_R130292_6024bf7424af209a064d8d35014a.webp,media,chemistry-media,image/webp,20872,ea80cb8f6668f8614e687acf31d73134008b751c638e37326425ef07b2d9f942,seed,"{""seed_origin"":""s3-seed""}"
1e4a7ff4-75b8-5396-a8d8-73a1fc409157,chemistry/minerals/preview/Digenite_R060840_a16ea8646b85208ac45147177af6.webp,media,chemistry-media,image/webp,33766,26f25859bf9c1610b70f8280e33c525939ca6bb0c3ea9bdc502cb7b88ff6494a,seed,"{""seed_origin"":""s3-seed""}"
b7d13d7b-342b-5840-8224-3e618bcc1346,chemistry/minerals/preview/Dingdaohengite-(Ce)_R150046_cc85bdbf9b7b75414362b0eb8b73.webp,media,chemistry-media,image/webp,35034,05f89a34cc1e99d73c0479c2348f7e68ec0209e9e83b92393bc3d958f7c41945,seed,"{""seed_origin"":""s3-seed""}"
bad9461c-d629-5fff-8e19-ee1a7c91959e,chemistry/minerals/preview/Dinilawiite_R250115_551b7b87b806618235a81e4d8af6.webp,media,chemistry-media,image/webp,39220,28ad731a6b18e72b5e586b6edd87ea7296f5a19cc727d27c468b55902b2b8b64,seed,"{""seed_origin"":""s3-seed""}"
52d320f6-c7ca-58d0-902b-73362e30f0bf,chemistry/minerals/preview/Diopside_R060171_0910447c4dffeace6c3255fc85b5.webp,media,chemistry-media,image/webp,18714,6c29cfdb1a7f47917f35b32e0f99335d9acd7a8e0dcefcd36f0ee3205417620b,seed,"{""seed_origin"":""s3-seed""}"
d1154e17-6728-55b9-86c9-6d65a7767d24,chemistry/minerals/preview/Diopside_R060276_da36802e91e42722acc4c19628e8.webp,media,chemistry-media,image/webp,12166,47accd157e4fe582c44dcdf84496de1b5f220017964b5c58a47d5ca816dfbf53,seed,"{""seed_origin"":""s3-seed""}"
95cad22e-c689-536b-88d1-8a771e15016c,chemistry/minerals/preview/Diopside_R060861_0c901640fd65d5179188fb8ec4bc.webp,media,chemistry-media,image/webp,20084,d08e96484751ad492be578c6feffd83dcbc67923c9e386bef1780ad41cd04f80,seed,"{""seed_origin"":""s3-seed""}"
0a1c5ee8-b2aa-5f1d-9e79-028bf644fd44,chemistry/minerals/preview/Diopside_R090046_c3a8fe9758ce6a96b76fa382d44a.webp,media,chemistry-media,image/webp,21078,ed5eaf296353e55545fa04846a036fc6ad101ef148b479647181f44637dc6ca6,seed,"{""seed_origin"":""s3-seed""}"
57803241-0371-5730-abcd-f67b946710f1,chemistry/minerals/preview/Diopside_R110128_3a9d1304063fc773ce154ad6dd8e.webp,media,chemistry-media,image/webp,18000,dffbac72feee958223f8e66e451a545f85faf2d567caa7f45b71fde31d603610,seed,"{""seed_origin"":""s3-seed""}"
58bdf791-77a9-5141-bc65-7b980113b528,chemistry/minerals/preview/Dioptase_R050010_042fe21ae4f26ba6e445211d8e21.webp,media,chemistry-media,image/webp,27934,b76ae8637386387549a852cba564382f7f60b809dc1e8a7e15b8515b5f2e274d,seed,"{""seed_origin"":""s3-seed""}"
3816e7f8-1f37-52e8-a32c-65231aca1c7e,chemistry/minerals/preview/Djurleite_R070333_cdf079c3c702220c5b664c06420b.webp,media,chemistry-media,image/webp,39426,bc72f7b35e791259d2cf089fd3d26ab92a7df52a0582e3671eb4c578aa34905f,seed,"{""seed_origin"":""s3-seed""}"
d0edafa0-ce9d-5c62-b774-e489dc46e8f5,chemistry/minerals/preview/Dmisteinbergite_R130087_7e44c340938828903cf239641499.webp,media,chemistry-media,image/webp,21880,373d7487fc1b8f4fbf00b9b97e5cd4054ebf4e7f107698523da08b6a1c831293,seed,"{""seed_origin"":""s3-seed""}"
0bc06245-9e02-58c3-b565-1323d3149fb4,chemistry/minerals/preview/Dolerophanite_R070652_ecf3f81f0469342d0f0ed1785191.webp,media,chemistry-media,image/webp,14120,6252ec1e1a192fd159e8540e9ee2f54b1ba06e55aaaa544ae6aa8119e311e44b,seed,"{""seed_origin"":""s3-seed""}"
bc37ec22-70c2-5d31-9a7c-e5bbf7a63e06,chemistry/minerals/preview/Dolomite_R050241_850ca7c2336c0cd82e31013db72e.webp,media,chemistry-media,image/webp,9752,ffee7e5857efc4e8aec0098aa812faea9fd254d55d04e5d6885309b64270b037,seed,"{""seed_origin"":""s3-seed""}"
912703cc-5c1c-501b-9370-5b73232949d9,chemistry/minerals/preview/Domitrovicite_R230010_3b577dc33f9eb2e572c7d8c9b472.webp,media,chemistry-media,image/webp,30306,2ddffe85b3853415f8657e0b8b1fc9fc961d6548f8b4a7a4765ba0db204a43fb,seed,"{""seed_origin"":""s3-seed""}"
5f74d3a2-4695-52c6-90b4-d5c916ace070,chemistry/minerals/preview/Dondoellite_R210003_2cf46c6528b7480aae7a442729a8.webp,media,chemistry-media,image/webp,32574,997f45d68dcac583c0157eec3bc51648faf0bfb009245885f567792f3976f6dd,seed,"{""seed_origin"":""s3-seed""}"
1460cb38-eb01-52d6-86be-1ccf618959df,chemistry/minerals/preview/Dongchuanite_R220003_34acdeeede1c12089c74de808bf3.webp,media,chemistry-media,image/webp,29142,8a406150996ca7aa94d4f3baa817f73be06e9f2ad48bb3061edddd65e9960a88,seed,"{""seed_origin"":""s3-seed""}"
73a5f63a-4b08-5539-a467-591570c20671,chemistry/minerals/preview/Donnayite-(Y)_R110164_743b2cb4df2cfa4d1bdec42e00a5.webp,media,chemistry-media,image/webp,27294,d1de75723a2b48c8c30d0da57dfcb3dfd458bdedab35afd68adcd1630f5a68b2,seed,"{""seed_origin"":""s3-seed""}"
67ae6e41-a21d-5a98-b906-b5e7493542b4,chemistry/minerals/preview/Donnayite-(Y)_R110164_e58fc6aa8c5599401db3e2978c97.webp,media,chemistry-media,image/webp,17936,48c955aa328ff59ce1aeb2b8e84422582da909cd4d7b0aae5b688f0d1fceb505,seed,"{""seed_origin"":""s3-seed""}"
89d49a0d-497f-5a6e-a107-9fcdf4102825,chemistry/minerals/preview/Donpeacorite_R060646_81254e167e21205e4794cca3af64.webp,media,chemistry-media,image/webp,21868,f51147c46e5db74f77966d256c9b709d650ade06d63abae8700fe1284b0209c2,seed,"{""seed_origin"":""s3-seed""}"
e1f46bf0-59fc-5541-8604-544245001a81,chemistry/minerals/preview/Dozyite_R100040_da3adce0986447d840362df5e272.webp,media,chemistry-media,image/webp,32846,1616498ba602a2bc46ec75fa01ee8bfc997b46c69d7cc5b37579f6af6ceae302,seed,"{""seed_origin"":""s3-seed""}"
0a22db49-fbc9-5954-a07f-76e5d30ce1c7,chemistry/minerals/preview/Dravite_R050059_0f2231cb2a14fb544e4c2512336b.webp,media,chemistry-media,image/webp,9696,dd229e4e8a453e2af7cdc078e8f84184fe8ae25be14bd16909cef6a42c5f61b8,seed,"{""seed_origin"":""s3-seed""}"
19691482-d2eb-549a-99c2-385778f4c4c7,chemistry/minerals/preview/Dravite_R060280_4b2953e95c54bcd01bf441610d0a.webp,media,chemistry-media,image/webp,19664,70d7b80fc3de5239629774a6ee9b1b28aed338837472fd53c0c6bd19f714e29b,seed,"{""seed_origin"":""s3-seed""}"
ff6df3ae-fa2b-51f6-b95b-7f59838545bf,chemistry/minerals/preview/Dravite_R060286_0e8ca11ae8d2e64414d196e3702c.webp,media,chemistry-media,image/webp,22166,da0f6774b3204e8d07fc4912be4014b9095aadcc109331c47d41fe91e5ebf05d,seed,"{""seed_origin"":""s3-seed""}"
80ef8165-6f5e-5de0-be3f-6be8c324fbce,chemistry/minerals/preview/Dravite_R060534_9fd1208190b7ea92302cb752cc7a.webp,media,chemistry-media,image/webp,9586,75a96ba2337de1be729b6802522d46c0096c6b9a61594bc93c1fc744a2fb1009,seed,"{""seed_origin"":""s3-seed""}"
333698bc-5f19-5f9d-b045-5aebd2822063,chemistry/minerals/preview/Dresserite_R060304_10a772a7bd85423c1259bf28dad0.webp,media,chemistry-media,image/webp,17834,43d813c102882ee8fa13b8137bbbd349a801722b5ef3e04fcf12dfeb19db8b86,seed,"{""seed_origin"":""s3-seed""}"
e40ea0f2-e9d0-5ba1-bffb-6c58514682b7,chemistry/minerals/preview/Dresserite_R060304_4badd27cdf967a6d6ec3531d0a9a.webp,media,chemistry-media,image/webp,10704,12caea8ac1234b90fdc79645dc05d93924c18029246aca36f9652de8192865c4,seed,"{""seed_origin"":""s3-seed""}"
c5c375bb-baac-5f06-94c9-02e30081d9bd,chemistry/minerals/preview/Dreyerite_R130060_839c4c09a39b06214b5ab4d506b2.webp,media,chemistry-media,image/webp,31258,6a9a7589553f664b14eb168bb0f4b738bbd05e89c743272c95ff668982755d82,seed,"{""seed_origin"":""s3-seed""}"
dab242b6-07d5-5831-8387-36e134f8b978,chemistry/minerals/preview/Dufrenoysite_R070579_23f5634bd543783912a3537ffe8e.webp,media,chemistry-media,image/webp,32442,a9aa2ab42efafad0d7daa9c0ca3f950e0eb6fae5b18523410967a2b4c05bb98e,seed,"{""seed_origin"":""s3-seed""}"
44b63d99-a39a-55e9-b4c5-b2ce364c874a,chemistry/minerals/preview/Duftite_R040160_680b5d99cf26d0a5716f823a44d9.webp,media,chemistry-media,image/webp,24368,71386f3368e6cfed1e8769cd1da5fe3948e112a35131899f3b98ec29c19771a1,seed,"{""seed_origin"":""s3-seed""}"
86d31d04-81d4-584a-be8e-222be1d0695f,chemistry/minerals/preview/Duftite_R050507_fa912f676d5c937583e58deceab3.webp,media,chemistry-media,image/webp,26894,bb22063d1c2193659462c7664647c62ded8538469058cc60240a4faa89d2ab06,seed,"{""seed_origin"":""s3-seed""}"
9df1464a-d858-5af8-8a31-7e59a16a2a59,chemistry/minerals/preview/Dugganite_R060498_20aa30259706f71cb6231439fd1c.webp,media,chemistry-media,image/webp,21028,38ca7e0a4dcda11b190e6facdafaf4227b91d4b3ffb3ee9e5c1746747468887d,seed,"{""seed_origin"":""s3-seed""}"
54789c1d-bcfb-5460-b5ef-822a48c3313e,chemistry/minerals/preview/Dumortierite_R060069_02493a96e0a2201d99b77c057794.webp,media,chemistry-media,image/webp,39910,b7de7c0735cb362bb3a8cc2bb010fb225109175f81a24751c8f8397c8c43944d,seed,"{""seed_origin"":""s3-seed""}"
2a364ec7-e753-500f-8e5b-e3d7ec14ad22,chemistry/minerals/preview/Dundasite_R060760_3dee7316fb9717a45a7eb8d31988.webp,media,chemistry-media,image/webp,20262,648a96f368733551877a6918aa3063e2b28965148947114cfa00d6c538729b6b,seed,"{""seed_origin"":""s3-seed""}"
59dbf612-0cbb-5854-8a73-9aedc578fd28,chemistry/minerals/preview/Dundasite_R090038_377542719f415b826e9b2a2f47d0.webp,media,chemistry-media,image/webp,32032,3fb3f16cef784dc9333007812c1cc89c2926e258d0daf96e2b924841b2abf2ab,seed,"{""seed_origin"":""s3-seed""}"
3f182334-1bc3-5fc1-829e-6ce5a6572d59,chemistry/minerals/preview/Dundasite_R090038_aff26f1ed5686ec296808584946a.webp,media,chemistry-media,image/webp,21362,083bb3802ab16c065a7c4d2716d000ecf455532246384f5058bf08d400bde61d,seed,"{""seed_origin"":""s3-seed""}"
490f9ed4-c8a8-5fe9-8978-8b8e25401238,chemistry/minerals/preview/Durangite_R060889_869fbef76a85c6e0972b52b75e37.webp,media,chemistry-media,image/webp,32252,5271968e31e1550a27a8021d48da4091b554a5a8be1c7c9fc4ea1396b1e56b77,seed,"{""seed_origin"":""s3-seed""}"
fe0cce46-1883-5780-b55c-0b59bc72fa17,chemistry/minerals/preview/Durangite_R060889_9cad79ec42a521ab869a25659da7.webp,media,chemistry-media,image/webp,26810,bdac0941c9152cc28122f44c35cbebc14525b17fd78353c193f4336ec9fe250a,seed,"{""seed_origin"":""s3-seed""}"
34c5948d-fb4a-5901-8b81-dd3698162c6f,chemistry/minerals/preview/Dypingite_R060758_89b7f144364c61f9f6435233ce63.webp,media,chemistry-media,image/webp,15570,fa6518a0efa1723e851bded08d464336a3538fb8c610590e1b59e71cbd6d2117,seed,"{""seed_origin"":""s3-seed""}"
b860340a-26fd-5700-968c-55ab967b1c62,chemistry/minerals/preview/Dypingite_R070086_0b6ab009ba4a6366c6f9f697afbb.webp,media,chemistry-media,image/webp,32318,8833cb363192007f53fb64b43b533f38f4d0b9b9bf53e6d3255bb1ef702e84ee,seed,"{""seed_origin"":""s3-seed""}"
7c5d4043-5cd2-5412-97de-50c4e65e4be1,chemistry/minerals/preview/Dyscrasite_R061043_c4dbc0ebc3d0748e641f088dd25d.webp,media,chemistry-media,image/webp,12006,5506efb781506d284f6fd6724e414b036ac9b1be7fdfc0b86545f233ea7f912c,seed,"{""seed_origin"":""s3-seed""}"
5cb818c6-3490-5891-9ecf-c215d3561d52,chemistry/minerals/preview/Eakerite_R060319_9251cc3aed31f5a93ee2fb36c733.webp,media,chemistry-media,image/webp,19976,d004667711bd9828c99be7e14dcff6cb09cc7718ee6a6be3918988d40dd27518,seed,"{""seed_origin"":""s3-seed""}"
fb4226d3-f034-56ff-aa94-58d4f2b8e9f5,chemistry/minerals/preview/Eastonite_R100078_d89f05f629bd035967783dadc1b3.webp,media,chemistry-media,image/webp,14758,4663d8447c50f3a1f65f101e8c4b14581e021305cec3fa74b21b93005f9ba967,seed,"{""seed_origin"":""s3-seed""}"
f747575f-c260-5ec0-af12-8338187482b7,chemistry/minerals/preview/Eddavidite_R050381_0de481270623182e5024f1609bd3.webp,media,chemistry-media,image/webp,42598,6973e95a566f41fa17108dfbf67dc7cb48ca57debcbdc1e9b78a1a7c9472ecbb,seed,"{""seed_origin"":""s3-seed""}"
be0167af-a445-5295-a8fc-86052aa071f1,chemistry/minerals/preview/Edenite_R060029_7e07fa5152b1702ad8310202198e.webp,media,chemistry-media,image/webp,35676,586f97997360121bcc687c881eaa60b6ffd218359fd86052d83121356016214e,seed,"{""seed_origin"":""s3-seed""}"
f1ae92af-8ae8-540c-b3e2-38925a73a2c9,chemistry/minerals/preview/Edoylerite_R060543_5a93fafeb04abbe14d2995f63dbe.webp,media,chemistry-media,image/webp,30398,9e81364750a48200f334ae50c65394ee09b4bfbf60cf98dfb8820ff06287ee7b,seed,"{""seed_origin"":""s3-seed""}"
51ef5e09-14a7-56e8-9a8e-b1ca2f4e8537,chemistry/minerals/preview/Edwindavisite_R230005_ff8f58ac12256915d92de7f726cb.webp,media,chemistry-media,image/webp,41358,28044588a5af32cfc2fd36232156cca8ac7b960a7300e895b9a65cd783be1f86,seed,"{""seed_origin"":""s3-seed""}"
6fa9db11-fdda-5766-aea1-074f27d10967,chemistry/minerals/preview/Effenbergerite_R150110_3d6cba02e03549d51f54e109488d.webp,media,chemistry-media,image/webp,27320,35627b22b27577f6d3c85fddcc92d3ad60f45eebf3177bd50c84c9b851c667ce,seed,"{""seed_origin"":""s3-seed""}"
3a8396a0-2af7-5725-9b25-3f41b926f824,chemistry/minerals/preview/Ekatite_R110136_6cbea185b04c8574fe3af4cef76b.webp,media,chemistry-media,image/webp,42488,ebc2379bcb404d05e0964bc281676dd89f12bf22eb46522680b7d23f8358acdc,seed,"{""seed_origin"":""s3-seed""}"
d03086e5-676e-556f-aadc-103f3e279cfe,chemistry/minerals/preview/Elbaite_R060562_e458d56b501732eb81d4d1f13c21.webp,media,chemistry-media,image/webp,14774,5981cd2f45938b37b92c12d7e04cbea5eea2ba9e00a6832ead3455b01c3adcc1,seed,"{""seed_origin"":""s3-seed""}"
60412da8-5bda-5b78-9940-95c175de859c,chemistry/minerals/preview/Elbaite_R060566_6eab639ebd174d2c56433a98eb01.webp,media,chemistry-media,image/webp,17198,c83e92cbdbfc8b9a4cbc615ea2ef27dcb1b04702a321ad220b6c557c96d82cd0,seed,"{""seed_origin"":""s3-seed""}"
bc12c0e4-d060-54fe-bdea-34224f908a78,chemistry/minerals/preview/Elbaite_R060631_4a30315cad5081b655f3bc6cdf11.webp,media,chemistry-media,image/webp,13926,a69477d4b7b2c998294599c8af22e8f395e5843edf8637590f7a4b5a83e76b15,seed,"{""seed_origin"":""s3-seed""}"
1848061e-d960-5dd9-9325-7247e9af5746,chemistry/minerals/preview/Elbaite_R070077_3ec3b566d0ded518700017a2080b.webp,media,chemistry-media,image/webp,35580,bedc193b134167d985de62e67954933b6f1639f7cf068d24223eb1432485720d,seed,"{""seed_origin"":""s3-seed""}"
ade85865-8c81-5581-8bf2-2767738ea9fb,chemistry/minerals/preview/Elbaite_R070077_767201da00d868de62cd187a4036.webp,media,chemistry-media,image/webp,22720,9749b42b688452ac06041aa73899183e27ad223ca6d6193412f76087b45064cf,seed,"{""seed_origin"":""s3-seed""}"
eebee46a-1ea1-5a1e-b4a9-97500e133137,chemistry/minerals/preview/Elyite_R090024_0f3fd796007653da3d0903633965.webp,media,chemistry-media,image/webp,37094,bc4b67c1da2ead06ac292a96be0e36f41412495834ae160226539f67e10e669b,seed,"{""seed_origin"":""s3-seed""}"
d50252fa-c3a8-5833-824c-7025eed025ae,chemistry/minerals/preview/Elyite_R130277_b4392db6d8a3c7bd896d2adf2247.webp,media,chemistry-media,image/webp,25196,3f3ee8b90c0772e2626653684e50aedaa85877d8b8388da7f326e1b7879a41c5,seed,"{""seed_origin"":""s3-seed""}"
9b3d12f6-5dac-5fea-82b4-7726b62002ad,chemistry/minerals/preview/Emeleusite_R061034_0fc7c26ca1328b308e1d3f773188.webp,media,chemistry-media,image/webp,36896,a0f4c1cc0cd691e6668536bbe40963100c1b29c0756fa661b0562e6e7685a2e0,seed,"{""seed_origin"":""s3-seed""}"
8114bd79-24d2-57be-ba93-20388d7af062,chemistry/minerals/preview/Emmonsite_R060802_df07e71e782866b1c30313caebd3.webp,media,chemistry-media,image/webp,31710,4c7ccf49c10086cf08f7203f26ee905b1422691b969f57dfc1955d7b3f58a0fd,seed,"{""seed_origin"":""s3-seed""}"
3df2455b-1940-5ac9-b23c-48e5cd04d506,chemistry/minerals/preview/Emmonsite_R120126_33a2419279a8565b00a5537e5af5.webp,media,chemistry-media,image/webp,24706,fe38bc0edcf261f40256d2ed3f6009889e39d63adc0027644588ad5f03898a1e,seed,"{""seed_origin"":""s3-seed""}"
8efae9a2-7d13-5dc6-9ca7-d7d7afb91ff3,chemistry/minerals/preview/Enargite_R050373_b2c7243ef6519bca79fa67e5f83b.webp,media,chemistry-media,image/webp,26600,44311a34d9fe8841a8d7fc8ef46ca8f9379f9a96f2a257db0f5ef4029d777cff,seed,"{""seed_origin"":""s3-seed""}"
a9bd7ca6-c06a-56b3-b3cf-29e2e69535f1,chemistry/minerals/preview/Enargite_R050435_e8dae99f433266e94fa67f2fd561.webp,media,chemistry-media,image/webp,24834,7044ca12a9bb6dd7785409a05bc2f50ed53fcf335ec3955d9ebe568fdfc33578,seed,"{""seed_origin"":""s3-seed""}"
4eb6dd35-f5a6-5e6d-9219-36eba26b1d47,chemistry/minerals/preview/Englishite_R060825_1bda338c0c7b711711250d72cede.webp,media,chemistry-media,image/webp,21672,744e88bc7fc2da1fba15f06eabe7bbaacd1dd0422ef1fc344c6799e9af393196,seed,"{""seed_origin"":""s3-seed""}"
13b2276e-b716-5f62-b854-e8a4d652bffa,chemistry/minerals/preview/Enstatite_R050644_68eb84d638c1be9de3923403e189.webp,media,chemistry-media,image/webp,18100,3e6f8b54241e10731a4d9f05e4b61f091828d259d142c0b16727ea97047a2d96,seed,"{""seed_origin"":""s3-seed""}"
bf592463-77b4-5ccd-984a-a7067dd1d25f,chemistry/minerals/preview/Enstatite_R060630_013fc2c081dc7774b92566fcb4aa.webp,media,chemistry-media,image/webp,18144,af018e9927b8eef465e9f4d532a5033ad3adad4d1bbe020a79a2967c2922bc93,seed,"{""seed_origin"":""s3-seed""}"
adc5810c-d924-569a-bf63-7864903e24d9,chemistry/minerals/preview/Enstatite_R060744_33e909b0936b7abccb9a87a07ea9.webp,media,chemistry-media,image/webp,14070,67640301a72ff9c94d7400d47a67a4713ce38d36fc5b64c4dfe6d90adc0d0745,seed,"{""seed_origin"":""s3-seed""}"
cbe51ec4-147e-56a5-bab7-2e714721a4ed,chemistry/minerals/preview/Enstatite_R070097_dc1ecd86cf11705632eba402b6da.webp,media,chemistry-media,image/webp,27882,9a779b0cb1c0ae7f31729012a549340bde1a69ea6875545911c1424b9c292796,seed,"{""seed_origin"":""s3-seed""}"
d417e56d-53e6-5496-a9d7-0fabd2122bfc,chemistry/minerals/preview/Enstatite_R070550_c7ca65e62ed9ad83631dfa686783.webp,media,chemistry-media,image/webp,24904,fe468f0bd8da8006776bee82081e49d6b873e722d89d60b8ccf468637426380c,seed,"{""seed_origin"":""s3-seed""}"
ce18dd54-be90-5b6d-9440-8ce5384b96d4,chemistry/minerals/preview/Enstatite_R070641_c7fe742f94cd6a3f57909928c7ed.webp,media,chemistry-media,image/webp,27262,159b95972f2e2edbac33f799db8c5a5f76cb6626adb3fd89a9f52f7e40a3b65a,seed,"{""seed_origin"":""s3-seed""}"
e59723e7-b811-55c3-9f43-da1d5003f408,chemistry/minerals/preview/Enstatite_R120174_c11d28bce2723c0598850d014cb1.webp,media,chemistry-media,image/webp,36750,d74abd3760b24e940f9e6ec375a1cc208be6717e582c5f63b220a074f135fdc5,seed,"{""seed_origin"":""s3-seed""}"
9ebf152b-5426-59e9-b63c-93d4f40e2d1e,chemistry/minerals/preview/Eosphorite_R050557_db7e20c42e8652725a7773a75596.webp,media,chemistry-media,image/webp,25280,fdcf516d57dd0246f1cdb5cb99015159b2fccf0792f149da471fd3887777dd3d,seed,"{""seed_origin"":""s3-seed""}"
1e560cd6-6c66-5578-be06-c6fba0e29322,chemistry/minerals/preview/Eosphorite_R050570_b3dc8c849236583dab5bc979d318.webp,media,chemistry-media,image/webp,29046,9214a260760ca25a8a564c826b7bac2db8842494100a520d432a5236a5c2f1c5,seed,"{""seed_origin"":""s3-seed""}"
f4c69171-0bbe-5201-af13-5ad57085143b,chemistry/minerals/preview/Eosphorite_R060293_0c4f590fff959115229bbfbb650d.webp,media,chemistry-media,image/webp,19178,d93103cd9e204b9e1f90906555ee8f7a5c0867e4c09d41ff53ae6c103cef1f8e,seed,"{""seed_origin"":""s3-seed""}"
9a4701b0-c1cd-514a-aea3-3f767f7b4d6f,chemistry/minerals/preview/Eosphorite_R061055_aaac1ab66539b550631fd2e402d4.webp,media,chemistry-media,image/webp,16652,abd8f96258a0cc7a6d7dc742e70d72865e5ed6d026a4b1bb7b8da876191ff051,seed,"{""seed_origin"":""s3-seed""}"
c1f1f856-c983-5189-9bdd-bdef5f761320,chemistry/minerals/preview/Eosphorite_R130480_91642fce1aacae4ef2e86705084f.webp,media,chemistry-media,image/webp,23290,d91bc99dbac31dc13d3c52eda605ce2d461c57e1cefc8e4f00168060c1f7ec0b,seed,"{""seed_origin"":""s3-seed""}"
f621d4df-c586-586b-b488-57355b4999c8,chemistry/minerals/preview/Ephesite_R060848_510526fc9144944cafd4e73a49df.webp,media,chemistry-media,image/webp,32926,d708029d816e2b288223748638c92d22197e25c5c8501b78936f7c78dfc18f01,seed,"{""seed_origin"":""s3-seed""}"
d007d7ec-ab81-52cb-8c50-96e0d9d5d98d,chemistry/minerals/preview/Epididymite_R060773_d9f928f9063c601e225205ba5da3.webp,media,chemistry-media,image/webp,28544,2309579975179cf2930a7205b15c0e296b2bcf98e7d400041c09d9c1dc69fae5,seed,"{""seed_origin"":""s3-seed""}"
a096e021-79aa-57c1-a440-aa4cddc7be6b,chemistry/minerals/preview/Epididymite_R070580_596d0354c21f171032ff539f9e4f.webp,media,chemistry-media,image/webp,11806,a863bb7b16ecd9258b532cb59d38d48ca96af1d827c90320718104729be254c0,seed,"{""seed_origin"":""s3-seed""}"
e8123253-6fed-500a-816f-3dce5b90e5af,chemistry/minerals/preview/Epididymite_R070580_a2de0b733b85907cb235c8b2621f.webp,media,chemistry-media,image/webp,21240,6f0a29676a83392efea090bdbf7f5f52dc73e9cc6644f765519912c44c7acc35,seed,"{""seed_origin"":""s3-seed""}"
80804c51-d76c-5e03-86d5-c36398b39197,chemistry/minerals/preview/Epidote_R050064_b477fcb2fc415dc6be4d903a8160.webp,media,chemistry-media,image/webp,33978,9c60f95482077bbf03840f020080c1c492f2df1f5eee6f569d0680f0784fd60b,seed,"{""seed_origin"":""s3-seed""}"
7b430209-bcce-530d-87fa-dc3e1661483e,chemistry/minerals/preview/Epidote_R050191_bcc1b98ed30af0b73942a0bcb491.webp,media,chemistry-media,image/webp,19184,6be2bbc21bac23e509933dc566c2d47e9e4c07b92da620bb5157453bf080bbc1,seed,"{""seed_origin"":""s3-seed""}"
cb00bc5d-2b58-5f3d-af88-1202c88a8b0c,chemistry/minerals/preview/Epidote_R050303_9596b8d4dfe49af041a5206d783d.webp,media,chemistry-media,image/webp,11648,c3e19bdd1b6f075621c6a930aff97e781acbe426d0cf36709c4e310bed894823,seed,"{""seed_origin"":""s3-seed""}"
